"Format","MoTeC CSV File",,,"Workbook",""
"Venue","oran gp",,,"Worksheet",""
"Vehicle","bmwm2g87",,,"Vehicle Desc","bmwm2g87"
"Driver","Ricardo Fuad Ben�tez Tahhan",,,"Engine ID",""
"Device","ADL"
"Comment","",,,"Session","Practice"
"Log Date","10/6/2026",,,"Origin Time","0,000","s"
"Log Time","1:10:09 a. m.",,,"Start Time","0,000","s"
"Sample Rate","360,000","Hz",,"End Time","803,217","s"
"Duration","803,217","s",,"Start Distance","0,0","m"
"Range","entire outing",,,"End Distance","26491,9","m"


"Manifold Pres","AirDensity","AirPressure","AirTemp","Alt","Bat Volts ECU","Beacon","Beacon (Internal)","Brake","Brake Pedal Pos","BrakeABSactive","BrakeABScutPct","BrakeRaw","CFSRrideHeight","CarDistAhead","CarDistBehind","ChanAvgLatency","ChanClockSkew","ChanLatency","ChanPartnerQuality","ChanQuality","Clutch","Clutch Pedal Pos","ClutchRaw","CpuUsageBG","CpuUsageFG","DriverMarker","Eng Coolant Level","Eng Oil Press","Eng Oil Temp","Engine RPM","Engine Temp","Engine0_RPM","EngineWarnings","EnterExitReset","FastRepairAvailable","FastRepairUsed","FogLevel","FrameRate","FrontTireSetsAvailable","FrontTireSetsUsed","Fuel Density","Fuel Level","Fuel Pres","Fuel Remaining","FuelLevel","FuelLevelPct","FuelPress","FuelUsePerHour","G Force Lat","G Force Long","G Force Vert","GPS Altitude","Gear","GpuUsage","Ground Speed","Gyro Pitch Angle","Gyro - Pitch Velocity","Gyro Roll Angle","Gyro - Roll Velocity","Gyro Yaw Angle","Gyro - Yaw Velocity","HandbrakeRaw","IsOnTrack","IsOnTrackCar","LFTiresAvailable","LFTiresUsed","LFbrakeLinePress","LFcoldPressure","LFodometer","LFpressure","LFrideHeight","LFshockDefl","LFshockVel","LFspeed","LFtempCL","LFtempCM","LFtempCR","LFtempL","LFtempM","LFtempR","LFwearL","LFwearM","LFwearR","LRTiresAvailable","LRTiresUsed","LRbrakeLinePress","LRcoldPressure","LRodometer","LRpressure","LRrideHeight","LRshockDefl","LRshockVel","LRspeed","LRtempCL","LRtempCM","LRtempCR","LRtempL","LRtempM","LRtempR","LRwearL","LRwearM","LRwearR","Lap","Lap Distance","Lap Number","LapBestLap","LapBestLapTime","LapBestNLapLap","LapBestNLapTime","LapCompleted","LapCurrentLapTime","LapDeltaToBestLap","LapDeltaToBestLap_DD","LapDeltaToBestLap_OK","LapDeltaToOptimalLap","LapDeltaToOptimalLap_DD","LapDeltaToOptimalLap_OK","LapDeltaToSessionBestLap","LapDeltaToSessionBestLap_DD","LapDeltaToSessionBestLap_OK","LapDeltaToSessionLastlLap","LapDeltaToSessionLastlLap_DD","LapDeltaToSessionLastlLap_OK","LapDeltaToSessionOptimalLap","LapDeltaToSessionOptimalLap_DD","LapDeltaToSessionOptimalLap_OK","LapDist","LapDistPct","LapLasNLapSeq","LapLastLapTime","LapLastNLapTime","Lat","LatAccel","Latitude Degrees","Latitude Minute fraction","Latitude Minutes","LeftTireSetsAvailable","LeftTireSetsUsed","Lon","LongAccel","Longitude Degrees","Longitude Minute - fraction","Longitude Minutes","ManifoldPress","ManualBoost","ManualNoBoost","MemPageFaultSec","MemSoftPageFaultSec","OilLevel","OilPress","OilTemp","OnPitRoad","P2P_Count","P2P_Status","PaceMode","PitOptRepairLeft","PitRepairLeft","PitSvFlags","PitSvFuel","PitSvLFP","PitSvLRP","PitSvRFP","PitSvRRP","PitSvTireCompound","Pitch","PitchRate","PitsOpen","PitstopActive","PlayerCarClass","PlayerCarClassPosition","PlayerCarDriverIncidentCount","PlayerCarDryTireSetLimit","PlayerCarIdx","PlayerCarInPitStall","PlayerCarMyIncidentCount","PlayerCarPitSvStatus","PlayerCarPosition","PlayerCarPowerAdjust","PlayerCarTeamIncidentCount","PlayerCarTowTime","PlayerCarWeightPenalty","PlayerFastRepairsUsed","PlayerIncidents","PlayerTireCompound","PlayerTrackSurface","PlayerTrackSurfaceMaterial","Precipitation","PushToPass","PushToTalk","RFTiresAvailable","RFTiresUsed","RFbrakeLinePress","RFcoldPressure","RFodometer","RFpressure","RFrideHeight","RFshockDefl","RFshockVel","RFspeed","RFtempCL","RFtempCM","RFtempCR","RFtempL","RFtempM","RFtempR","RFwearL","RFwearM","RFwearR","RPM","RRTiresAvailable","RRTiresUsed","RRbrakeLinePress","RRcoldPressure","RRodometer","RRpressure","RRrideHeight","RRshockDefl","RRshockVel","RRspeed","RRtempCL","RRtempCM","RRtempCR","RRtempL","RRtempM","RRtempR","RRwearL","RRwearM","RRwearR","RearTireSetsAvailable","RearTireSetsUsed","RelativeHumidity","Ride Height FL","Ride Height FR","Ride Height FS","Ride Height RL","Ride Height RR","RightTireSetsAvailable","RightTireSetsUsed","Roll","RollRate","SessionFlags","SessionJokerLapsRemain","SessionLapsRemain","SessionLapsRemainEx","SessionLapsTotal","SessionNum","SessionOnJokerLap","SessionState","SessionTick","SessionTime","SessionTimeOfDay","SessionTimeRemain","SessionTimeTotal","SessionUniqueID","ShiftGrindRPM","ShiftIndicatorPct","ShiftPowerPct","Shifter","Skies","SolarAltitude","SolarAzimuth","Speed","Steering Wheel Angle","Steering Wheel Torque","SteeringWheelAngle","SteeringWheelAngleMax","SteeringWheelLimiter","SteeringWheelMaxForceNm","SteeringWheelPctDamper","SteeringWheelPctIntensity","SteeringWheelPctSmoothing","SteeringWheelPctTorque","SteeringWheelPctTorqueSign","SteeringWheelPctTorqueSignStops","SteeringWheelTorque","SteeringWheelTorque_ST","SteeringWheelUseLinear","Susp Pos FL","Susp Pos FR","Susp Pos RL","Susp Pos RR","Throttle","Throttle Pos","ThrottleRaw","TireLF_RumblePitch","TireLR_RumblePitch","TireRF_RumblePitch","TireRR_RumblePitch","TireSetsAvailable","TireSetsUsed","TrackTemp","TrackTempCrew","TrackWetness","Tyre Pres FL","Tyre Pres FR","Tyre Pres RL","Tyre Pres RR","Tyre Temp FL Centre","Tyre Temp FL Inner","Tyre Temp FL Outer","Tyre Temp FR Centre","Tyre Temp FR Inner","Tyre Temp FR Outer","Tyre Temp RL Centre","Tyre Temp RL Inner","Tyre Temp RL Outer","Tyre Temp RR Centre","Tyre Temp RR Inner","Tyre Temp RR Outer","VelocityX","VelocityY","VelocityZ","VertAccel","Voltage","WaterLevel","WaterTemp","WeatherDeclaredWet","Wheel Speed FL","Wheel Speed FR","Wheel Speed RL","Wheel Speed RR","WindDir","WindVel","Yaw","YawNorth","YawRate","dcABS","dcBrakeBias","dcHeadlightFlash","dcPitSpeedLimiterToggle","dcStarter","dcThrottleShape","dcToggleWindshieldWipers","dcTractionControl","dcTriggerWindshieldWipers","dpFastRepair","dpFuelAddKg","dpFuelAutoFillActive","dpFuelAutoFillEnabled","dpFuelFill","dpLFTireChange","dpLFTireColdPress","dpLRTireChange","dpLRTireColdPress","dpRFTireChange","dpRFTireColdPress","dpRRTireChange","dpRRTireColdPress","dpWindshieldTearoff"
"bar","kg/m3","Pa","C","m","V","","","%","%","","%","%","m","m","m","s","s","s","%","%","%","%","%","%","%","","l","bar","C","rpm","C","rpm","irsdk_En","","","","%","fps","","","kg/l","l","bar","%","l","%","bar","kg/h","G","G","G","m","","%","m/s","rad","rad/s","rad","rad/s","rad","rad/s","%","","","","","bar","kPa","m","kPa","m","m","m/s","m/s","C","C","C","C","C","C","%","%","%","","","bar","kPa","m","kPa","m","m","m/s","m/s","C","C","C","C","C","C","%","%","%","","m","","","s","","s","","s","s","","","s","","","s","","","s","","","s","","","m","%","","s","s","deg","G","","","","","","deg","G","","","","bar","","","","","l","bar","C","","","","irsdk_Pa","s","s","irsdk_Pi","l or kWh","kPa","kPa","kPa","kPa","","rad","rad/s","","","","","","","","","","irsdk_Pi","","%","","s","kg","","irsdk_In","","irsdk_Tr","irsdk_Tr","%","","","","","bar","kPa","m","kPa","m","m","m/s","m/s","C","C","C","C","C","C","%","%","%","rpm","","","bar","kPa","m","kPa","m","m","m/s","m/s","C","C","C","C","C","C","%","%","%","","","%","m","m","m","m","m","","","rad","rad/s","irsdk_Fl","","","","","","","irsdk_Se","","s","s","s","s","","rpm","%","%","","","rad","rad","m/s","rad","N.m","rad","rad","%","N.m","%","%","%","%","%","%","N.m","N.m","","m","m","m","m","%","%","%","Hz","Hz","Hz","Hz","","","C","C","irsdk_Tr","kPa","kPa","kPa","kPa","C","C","C","C","C","C","C","C","C","C","C","C","m/s","m/s","m/s","G","V","l","C","","m/s","m/s","m/s","m/s","rad","m/s","rad","rad","rad/s","","","","","","","","","","","kg","","","","","Pa","","Pa","","Pa","","Pa",""


"1,00000000","1,14024112","97042,6944","21,6690928","109,164352","14,4000000","0","","100,000000","100,000000","0","141,666672","0,0000000","0,66337116","500000,000","500000,000","0,10114790","0,00000000","0,10000000","97,999992","101,891776","100,000000","100,000000","100,000000","13,5000016","27,535666","0","13,9000000","0,00000000","77,000000","300","77,0000000","0,05282","12","1","0","0","0,00000000","84,8154624","1","1","0,75000000","30,00","7,50000000","33,3333344","30,0000000","33,3333344","7,50000000","0,0000000","-0,0835832","-0,0182029","1,11538664","109,164352","0","30,3761056","0,0","0,02891633","-0,00446609","-0,00702380","0,10734823","-0,05905293","-0,00459571","0,00000000","1","1","1","1","100,077720","199,948016","0,0000","199,948016","0,08085324","0,04360449","-0,11530168","0,0017691","77,3585792","77,3585792","77,3585792","79,9832448","79,9829376","79,982944","100,000000","100,000000","100,000000","1","1","100,077720","199,948016","0,0000","199,948016","0,12247693","0,04020802","-0,03838261","0,0070235","77,3585792","77,3585792","77,3585792","79,9827904","79,982424","79,982424","100,000000","100,000000","100,000000","0","307,87598","0","0","0,0000000","0","0,00000000","-1","0,0000000","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","307,87598","11,8362024","0","0,0000000","0,00000000","-34,0066729","-0,0835832","-34","-24,0227253","0","1","1","150,736030","-0,0182029","150","9,7093839","44","1,00000000","0","0","0,00000000","0,00000000","6,50000000","0,00000000","77,000000","1","0","0","4","0,00000000","0,00000000","0","0,0000000","199,948016","199,948016","199,948016","199,948016","0","0,02891633","-0,00446609","1","0","4108","0","0","0","61","1","0","0","0","0,00000000","0","0,00000000","0,00000000","0","0","0","1","5","0,00000000","0","0","1","1","100,077720","199,948016","0,0000","199,948016","0,08265777","0,04243297","-0,09693481","0,0173674","77,3585792","77,3585792","77,3585792","79,982728","79,982848","79,983152","100,000000","100,000000","100,000000","300,00000","1","1","100,077720","199,948016","0,0000","199,948016","0,12488472","0,03545612","0,00319812","0,0037252","77,3585792","77,3585792","77,3585792","79,983616","79,983616","79,983704","100,000000","100,000000","100,000000","1","1","56,0571392","0,1","0,1","0,66337116","0,1","0,1","1","1","-0,00702380","0,10734823","268435456","0","32767","32767","32767","0","0","4","28339","605,16666","43804,9984","2994,85000","3600,00000","1","0,00000000","0,000000","0,0000000","0","2","0,66610752","6,19453248","0,0076814","-0,09224390","3,9787512","-0,09224390","13,1080128","0,0000000","18,0000000","0,00000000","50,0000000","0,00000000","27,422164","27,422164","0,0362744","3,9787512","4,5369000","0","0,04360449","0,04243297","0,04020802","0,03545612","0,000000","0,0","0,000000","0,0000000","0,0000000","0,0000000","0,0000000","1","1","25,5555728","25,5555728","1","199,948016","199,948016","199,948016","199,948016","79,9829376","79,982944","79,9832448","79,982848","79,982728","79,983152","79,982424","79,982424","79,9827904","79,983616","79,983616","79,983704","0,0076599","0,0005734","-0,04579972","1,11538664","14,4000000","13,9000000","77,0000000","0","0,0017691","0,0173674","0,0070235","0,0037252","3,21180160","5,09148928","-0,05905293","1,07023624","-0,00459571","1,00000000","50,0000000","0","0","0","2,00000000","0","3,00000000","0","0,00000000","0,0000000","0,00000000","0,00000000","0,00000000","0,00000000","199,948000","0,00000000","199,948000","0,00000000","199,948000","0,00000000","199,948000","0,00000000"
"0,99999999","1,14024112","97042,6944","21,6690933","109,164352","14,4000000","0","","100,000000","100,000000","0","134,722227","0,0000000","0,66331815","500000,000","500000,000","0,10114790","0,00000000","0,10000000","97,999992","101,872572","100,000000","100,000000","100,000000","13,5500013","27,535666","0","13,9000000","0,00000000","77,000000","300","77,0000000","0,04402","12","1","0","0","0,00000000","84,8154624","1","1","0,75000000","30,00","7,50000000","33,3333344","30,0000000","33,3333344","7,50000000","0,0000000","-0,0913851","-0,0182967","1,15376377","109,164352","0","30,3761056","0,0","0,02890657","-0,00438564","-0,00677106","0,10021380","-0,05906152","-0,00376010","0,00000000","1","1","1","1","100,077720","199,948016","0,0000","199,948016","0,08088897","0,04346463","-0,10115468","0,0029344","77,3585792","77,3585792","77,3585792","79,9832352","79,9829131","79,982919","100,000000","100,000000","100,000000","1","1","100,077720","199,948016","0,0000","199,948016","0,12245620","0,04012291","-0,03667559","0,0069790","77,3585792","77,3585792","77,3585792","79,9827744","79,982403","79,982403","100,000000","100,000000","100,000000","0","307,87600","0","0","0,0000000","0","0,00000000","-1","0,0000000","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","307,87600","11,8362031","0","0,0000000","0,00000000","-34,0066729","-0,0913851","-34","-24,0227253","0","1","1","150,736030","-0,0182967","150","9,7093839","44","0,99999999","0","0","0,00000000","0,00000000","6,50000000","0,00000000","77,000000","1","0","0","4","0,00000000","0,00000000","0","0,0000000","199,948016","199,948016","199,948016","199,948016","0","0,02890657","-0,00438564","1","0","4108","0","0","0","61","1","0","0","0","0,00000000","0","0,00000000","0,00000000","0","0","0","1","5","0,00000000","0","0","1","1","100,077720","199,948016","0,0000","199,948016","0,08251575","0,04238817","-0,07695430","0,0156636","77,3585792","77,3585792","77,3585792","79,982712","79,982833","79,983152","100,000000","100,000000","100,000000","300,00000","1","1","100,077720","199,948016","0,0000","199,948016","0,12474255","0,03557042","0,01092935","0,0055220","77,3585792","77,3585792","77,3585792","79,983569","79,983569","79,983684","100,000000","100,000000","100,000000","1","1","56,0571328","0,1","0,1","0,66331815","0,1","0,1","1","1","-0,00677106","0,10021380","268435456","0","32767","32767","32767","0","0","4","28339","605,16666","43804,9984","2994,85000","3600,00000","1","0,00000000","0,000000","0,0000000","0","2","0,66610750","6,19453227","0,0096862","-0,09224390","4,0147086","-0,09224390","13,1080128","0,0000000","18,0000000","0,00000000","50,0000000","0,00000000","27,659655","27,659655","0,0429449","4,0147086","0,0896545","0","0,04346463","0,04238817","0,04012291","0,03557042","0,000000","0,0","0,000000","0,0000000","0,0000000","0,0000000","0,0000000","1","1","25,5555728","25,5555728","1","199,948016","199,948016","199,948016","199,948016","79,9829131","79,982919","79,9832352","79,982833","79,982712","79,983152","79,982403","79,982403","79,9827744","79,983569","79,983569","79,983684","0,0080049","-0,0023790","-0,03766313","1,15376377","14,4000000","13,9000000","77,0000000","0","0,0029344","0,0156636","0,0069790","0,0055220","3,21181520","5,09160272","-0,05906152","1,07024481","-0,00376010","1,00000000","50,0000000","0","0","0","2,00000000","0","3,00000000","0","0,00000000","0,0000000","0,00000000","0,00000000","0,00000000","0,00000000","199,948000","0,00000000","199,948000","0,00000000","199,948000","0,00000000","199,948000","0,00000000"
"0,99999997","1,14024112","97042,6944","21,6690939","109,164352","14,4000000","0","","100,000000","100,000000","0","127,777781","0,0000000","0,66326513","500000,000","500000,000","0,10114790","0,00000000","0,10000000","97,999992","101,853368","100,000000","100,000000","100,000000","13,6000011","27,535666","0","13,9000000","0,00000000","77,000000","300","77,0000000","0,03521","12","1","0","0","0,00000000","84,8154624","1","1","0,75000000","30,00","7,50000000","33,3333344","30,0000000","33,3333344","7,50000000","0,0000000","-0,0991870","-0,0183906","1,19214091","109,164352","0","30,3761056","0,0","0,02889681","-0,00430520","-0,00651831","0,09307938","-0,05907011","-0,00292449","0,00000000","1","1","1","1","100,077720","199,948016","0,0000","199,948016","0,08092470","0,04332478","-0,08700769","0,0040996","77,3585792","77,3585792","77,3585792","79,9832256","79,9828885","79,982893","100,000000","100,000000","100,000000","1","1","100,077720","199,948016","0,0000","199,948016","0,12243547","0,04003779","-0,03496857","0,0069345","77,3585792","77,3585792","77,3585792","79,9827584","79,982381","79,982381","100,000000","100,000000","100,000000","0","307,87602","0","0","0,0000000","0","0,00000000","-1","0,0000000","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","307,87602","11,8362037","0","0,0000000","0,00000000","-34,0066729","-0,0991870","-34","-24,0227253","0","1","1","150,736030","-0,0183906","150","9,7093839","44","0,99999997","0","0","0,00000000","0,00000000","6,50000000","0,00000000","77,000000","1","0","0","4","0,00000000","0,00000000","0","0,0000000","199,948016","199,948016","199,948016","199,948016","0","0,02889681","-0,00430520","1","0","4108","0","0","0","61","1","0","0","0","0,00000000","0","0,00000000","0,00000000","0","0","0","1","5","0,00000000","0","0","1","1","100,077720","199,948016","0,0000","199,948016","0,08237373","0,04234338","-0,05697378","0,0139598","77,3585792","77,3585792","77,3585792","79,982696","79,982819","79,983152","100,000000","100,000000","100,000000","300,00000","1","1","100,077720","199,948016","0,0000","199,948016","0,12460039","0,03568472","0,01866057","0,0073189","77,3585792","77,3585792","77,3585792","79,983523","79,983523","79,983664","100,000000","100,000000","100,000000","1","1","56,0571264","0,1","0,1","0,66326513","0,1","0,1","1","1","-0,00651831","0,09307938","268435456","0","32767","32767","32767","0","0","4","28339","605,16666","43804,9984","2994,85000","3600,00000","1","0,00000000","0,000000","0,0000000","0","2","0,66610748","6,19453205","0,0116909","-0,09224390","4,0506660","-0,09224390","13,1080128","0,0000000","18,0000000","0,00000000","50,0000000","0,00000000","27,897147","27,897147","0,0496154","4,0506660","-1,1262497","0","0,04332478","0,04234338","0,04003779","0,03568472","0,000000","0,0","0,000000","0,0000000","0,0000000","0,0000000","0,0000000","1","1","25,5555728","25,5555728","1","199,948016","199,948016","199,948016","199,948016","79,9828885","79,982893","79,9832256","79,982819","79,982696","79,983152","79,982381","79,982381","79,9827584","79,983523","79,983523","79,983664","0,0083499","-0,0053314","-0,02952654","1,19214091","14,4000000","13,9000000","77,0000000","0","0,0040996","0,0139598","0,0069345","0,0073189","3,21182880","5,09171616","-0,05907011","1,07025339","-0,00292449","1,00000000","50,0000000","0","0","0","2,00000000","0","3,00000000","0","0,00000000","0,0000000","0,00000000","0,00000000","0,00000000","0,00000000","199,948000","0,00000000","199,948000","0,00000000","199,948000","0,00000000","199,948000","0,00000000"
"0,99999996","1,14024112","97042,6944","21,6690944","109,164352","14,4000000","0","","100,000000","100,000000","0","120,833336","0,0000000","0,66321212","500000,000","500000,000","0,10114790","0,00000000","0,10000000","97,999992","101,834164","100,000000","100,000000","100,000000","13,6500008","27,535666","0","13,9000000","0,00000000","77,000000","300","77,0000000","0,02641","12","1","0","0","0,00000000","84,8154624","1","1","0,75000000","30,00","7,50000000","33,3333344","30,0000000","33,3333344","7,50000000","0,0000000","-0,1069890","-0,0184844","1,23051804","109,164352","0","30,3761056","0,0","0,02888705","-0,00422475","-0,00626557","0,08594495","-0,05907870","-0,00208887","0,00000000","1","1","1","1","100,077720","199,948016","0,0000","199,948016","0,08096044","0,04318492","-0,07286069","0,0052649","77,3585792","77,3585792","77,3585792","79,9832160","79,9828640","79,982868","100,000000","100,000000","100,000000","1","1","100,077720","199,948016","0,0000","199,948016","0,12241474","0,03995268","-0,03326155","0,0068900","77,3585792","77,3585792","77,3585792","79,9827424","79,982360","79,982360","100,000000","100,000000","100,000000","0","307,87604","0","0","0,0000000","0","0,00000000","-1","0,0000000","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","307,87604","11,8362044","0","0,0000000","0,00000000","-34,0066729","-0,1069890","-34","-24,0227253","0","1","1","150,736030","-0,0184844","150","9,7093839","44","0,99999996","0","0","0,00000000","0,00000000","6,50000000","0,00000000","77,000000","1","0","0","4","0,00000000","0,00000000","0","0,0000000","199,948016","199,948016","199,948016","199,948016","0","0,02888705","-0,00422475","1","0","4108","0","0","0","61","1","0","0","0","0,00000000","0","0,00000000","0,00000000","0","0","0","1","5","0,00000000","0","0","1","1","100,077720","199,948016","0,0000","199,948016","0,08223171","0,04229858","-0,03699327","0,0122560","77,3585792","77,3585792","77,3585792","79,982680","79,982804","79,983152","100,000000","100,000000","100,000000","300,00000","1","1","100,077720","199,948016","0,0000","199,948016","0,12445822","0,03579902","0,02639180","0,0091158","77,3585792","77,3585792","77,3585792","79,983476","79,983476","79,983644","100,000000","100,000000","100,000000","1","1","56,0571200","0,1","0,1","0,66321212","0,1","0,1","1","1","-0,00626557","0,08594495","268435456","0","32767","32767","32767","0","0","4","28339","605,16666","43804,9984","2994,85000","3600,00000","1","0,00000000","0,000000","0,0000000","0","2","0,66610746","6,19453184","0,0136957","-0,09224390","4,0866234","-0,09224390","13,1080128","0,0000000","18,0000000","0,00000000","50,0000000","0,00000000","28,134638","28,134638","0,0562860","4,0866234","-0,0017370","0","0,04318492","0,04229858","0,03995268","0,03579902","0,000000","0,0","0,000000","0,0000000","0,0000000","0,0000000","0,0000000","1","1","25,5555728","25,5555728","1","199,948016","199,948016","199,948016","199,948016","79,9828640","79,982868","79,9832160","79,982804","79,982680","79,983152","79,982360","79,982360","79,9827424","79,983476","79,983476","79,983644","0,0086949","-0,0082838","-0,02138994","1,23051804","14,4000000","13,9000000","77,0000000","0","0,0052649","0,0122560","0,0068900","0,0091158","3,21184240","5,09182960","-0,05907870","1,07026196","-0,00208887","1,00000000","50,0000000","0","0","0","2,00000000","0","3,00000000","0","0,00000000","0,0000000","0,00000000","0,00000000","0,00000000","0,00000000","199,948000","0,00000000","199,948000","0,00000000","199,948000","0,00000000","199,948000","0,00000000"
"0,99999995","1,14024112","97042,6944","21,6690949","109,164352","14,4000000","0","","100,000000","100,000000","0","113,888891","0,0000000","0,66315911","500000,000","500000,000","0,10114790","0,00000000","0,10000000","97,999992","101,814960","100,000000","100,000000","100,000000","13,7000005","27,535666","0","13,9000000","0,00000000","77,000000","300","77,0000000","0,01761","12","1","0","0","0,00000000","84,8154624","1","1","0,75000000","30,00","7,50000000","33,3333344","30,0000000","33,3333344","7,50000000","0,0000000","-0,1147909","-0,0185783","1,26889517","109,164352","0","30,3761056","0,0","0,02887730","-0,00414430","-0,00601283","0,07881052","-0,05908729","-0,00125326","0,00000000","1","1","1","1","100,077720","199,948016","0,0000","199,948016","0,08099617","0,04304506","-0,05871369","0,0064301","77,3585792","77,3585792","77,3585792","79,9832064","79,9828395","79,982843","100,000000","100,000000","100,000000","1","1","100,077720","199,948016","0,0000","199,948016","0,12239402","0,03986757","-0,03155453","0,0068455","77,3585792","77,3585792","77,3585792","79,9827264","79,982339","79,982339","100,000000","100,000000","100,000000","0","307,87606","0","0","0,0000000","0","0,00000000","-1","0,0000000","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","0,00000000","0,00000000","0","307,87606","11,8362051","0","0,0000000","0,00000000","-34,0066729","-0,1147909","-34","-24,0227253","0","1","1","150,736030","-0,0185783","150","9,7093839","44","0,99999995","0","0","0,00000000","0,00000000","6,50000000","0,00000000","77,000000","1","0","0","4","0,00000000","0,00000000","0","0,0000000","199,948016","199,948016","199,948016","199,948016","0","0,02887730","-0,00414430","1","0","4108","0","0","0","61","1","0","0","0","0,00000000","0","0,00000000","0,00000000","0","0","0","1","5","0,00000000","0","0","1","1","100,077720","199,948016","0,0000","199,948016","0,08208968","0,04225378","-0,01701276","0,0105522","77,3585792","77,3585792","77,3585792","79,982664","79,982789","79,983152","100,000000","100,000000","100,000000","300,00000","1","1","100,077720","199,948016","0,0000","199,948016","0,12431605","0,03591331","0,03412303","0,0109126","77,3585792","77,3585792","77,3585792","79,983429","79,983429","79,983624","100,000000","100,000000","100,000000","1","1","56,0571136","0,1","0,1","0,66315911","0,1","0,1","1","1","-0,00601283","0,07881052","268435456","0","32767","32767","32767","0","0","4","28339","605,16666","43804,9984","2994,85000","3600,00000","1","0,00000000","0,000000","0,0000000","0","2","0,66610744","6,19453163","0,0157005","-0,09224390","4,1225808","-0,09224390","13,1080128","0,0000000","18,0000000","0,00000000","50,0000000","0,00000000","28,372129","28,372129","0,0629565","4,1225808","2,0818026","0","0,04304506","0,04225378","0,03986757","0,03591331","0,000000","0,0","0,000000","0,0000000","0,0000000","0,0000000","0,0000000","1","1","25,5555728","25,5555728","1","199,948016","199,948016","199,948016","199,948016","79,9828395","79,982843","79,9832064","79,982789","79,982664","79,983152","79,982339","79,982339","79,9827264","79,983429","79,983429","79,983624","0,0090399","-0,0112361","-0,01325335","1,26889517","14,4000000","13,9000000","77,0000000","0","0,0064301","0,0105522","0,0068455","0,0109126","3,21185600","5,09194304","-0,05908729","1,07027053","-0,00125326","1,00000000","50,0000000","0","0","0","2,00000000","0","3,00000000","0","0,00000000","0,0000000","0,00000000","0,00000000","0,00000000","0,00000000","199,948000","0,00000000","199,948000","0,00000000","199,948000","0,00000000","199,948000","0,00000000"
